단축코드,한글명,그룹코드,시장
168360,펨트론,ST,코스닥
169330,엠브레인,ST,코스닥
170030,현대공업,ST,코스닥
170790,파이오링크,ST,코스닥
170920,엘티씨,ST,코스닥
171010,램테크놀러지,ST,코스닥
171090,선익시스템,ST,코스닥
171120,라이온켐텍,ST,코스닥
172670,에이엘티,ST,코스닥
173130,오파스넷,ST,코스닥
173940,에프엔씨엔터,ST,코스닥
174880,장원테크,ST,코스닥
174900,앱클론,ST,코스닥
175140,인포마크,ST,코스닥
175250,아이큐어,ST,코스닥
177350,베셀,ST,코스닥
177830,파버나인,ST,코스닥
178320,서진시스템,ST,코스닥
178780,일월지엠엘,ST,코스닥
179290,엠아이텍,ST,코스닥
179530,애드바이오텍,ST,코스닥
179900,유티아이,ST,코스닥
180400,DXVX,ST,코스닥
181340,이즈미디어,ST,코스닥
182360,큐브엔터,ST,코스닥
182400,엔케이맥스,ST,코스닥
183300,코미코,ST,코스닥
183490,엔지켐생명과학,ST,코스닥
184230,SGA솔루션즈,ST,코스닥
185490,아이진,ST,코스닥
186230,그린플러스,ST,코스닥
187220,디티앤씨,ST,코스닥
187270,신화콘텍,ST,코스닥
187420,제노포커스,ST,코스닥
187660,에이디엠코리아,ST,코스닥
187790,나노,ST,코스닥
187870,디바이스이엔지,ST,코스닥
188260,세니젠,ST,코스닥
189300,인텔리안테크,ST,코스닥
189330,씨이랩,ST,코스닥
189690,포시에스,ST,코스닥
189860,서전기전,ST,코스닥
189980,흥국에프엔비,ST,코스닥
190510,나무가,ST,코스닥
190650,코리아에셋투자증권,ST,코스닥
191410,육일씨엔에쓰,ST,코스닥
191420,테고사이언스,ST,코스닥
192250,케이사인,ST,코스닥
192390,윈하이텍,ST,코스닥
192410,휴림네트웍스,ST,코스닥
192440,슈피겐코리아,ST,코스닥
193250,와이제이엠게임즈,ST,코스닥
194480,데브시스터즈,ST,코스닥
194700,노바렉스,ST,코스닥
195500,마니커에프앤지,ST,코스닥
195940,HK이노엔,ST,코스닥
195990,에이비프로바이오,ST,코스닥
196170,알테오젠,ST,코스닥
196300,애니젠,ST,코스닥
196450,코아시아씨엠,ST,코스닥
196490,디에이테크놀로지,ST,코스닥
196700,웹스,ST,코스닥
197140,디지캡,ST,코스닥
198080,엔피디,ST,코스닥
198440,고려시멘트,ST,코스닥
198940,한주라이트메탈,ST,코스닥
199550,레이저옵텍,ST,코스닥
199730,바이오인프라,ST,코스닥
199800,툴젠,ST,코스닥
199820,제일전기공업,ST,코스닥
200130,콜마비앤에이치,ST,코스닥
200230,텔콘RF제약,ST,코스닥
200350,래몽래인,ST,코스닥
200470,에이팩트,ST,코스닥
200670,휴메딕스,ST,코스닥
200710,에이디테크놀로지,ST,코스닥
200780,비씨월드제약,ST,코스닥
201490,미투온,ST,코스닥
203400,에이비온,ST,코스닥
203450,유니온커뮤니티,ST,코스닥
203650,드림시큐리티,ST,코스닥
203690,스피어파워,ST,코스닥
204020,그리티,ST,코스닥
204270,제이앤티씨,ST,코스닥
204610,티쓰리,ST,코스닥
204620,글로벌텍스프리,ST,코스닥
204630,스튜디오산타클로스,ST,코스닥
204840,지엘팜텍,ST,코스닥
205100,엑셈,ST,코스닥
205470,휴마시스,ST,코스닥
205500,액션스퀘어,ST,코스닥
206400,베노티앤알,ST,코스닥
206560,덱스터,ST,코스닥
206640,바디텍메드,ST,코스닥
206650,유바이오로직스,ST,코스닥
207760,미스터블루,ST,코스닥
208140,정다운,ST,코스닥
208340,파멥신,ST,코스닥
208350,지란지교시큐리티,ST,코스닥
208370,셀바스헬스케어,ST,코스닥
208640,썸에이지,ST,코스닥
208710,바이오로그디바이스,ST,코스닥
208860,엔지스테크널러지,ST,코스닥
210120,빅텐츠,ST,코스닥
211050,인카금융서비스,ST,코스닥
211270,AP위성,ST,코스닥
212560,네오오토,ST,코스닥
213420,덕산네오룩스,ST,코스닥
214150,클래시스,ST,코스닥
214180,헥토이노베이션,ST,코스닥
214260,라파스,ST,코스닥
214270,FSN,ST,코스닥
214310,에스엘에너지,ST,코스닥
214370,케어젠,ST,코스닥
214430,아이쓰리시스템,ST,코스닥
214450,파마리서치,ST,코스닥
214610,미코바이오메드,ST,코스닥
214680,디알텍,ST,코스닥
214870,뉴지랩파마,ST,코스닥
215000,골프존,ST,코스닥
215090,휴센텍,ST,코스닥
215100,로보로보,ST,코스닥
215200,메가스터디교육,ST,코스닥
215360,우리산업,ST,코스닥
215380,우정바이오,ST,코스닥
215480,토박스코리아,ST,코스닥
215600,신라젠,ST,코스닥
215790,이노인스트루먼트,ST,코스닥
216050,인크로스,ST,코스닥
216080,제테마,ST,코스닥
217190,제너셈,ST,코스닥
217270,넵튠,ST,코스닥
217330,싸이토젠,ST,코스닥
217480,에스디생명공학,ST,코스닥
217500,러셀,ST,코스닥
217620,디딤이앤에프,ST,코스닥
217730,강스템바이오텍,ST,코스닥
217820,원익피앤이,ST,코스닥
218150,미래생명자원,ST,코스닥
218410,RFHIC,ST,코스닥
219130,타이거일렉,ST,코스닥
219420,링크제니시스,ST,코스닥
219550,디와이디,ST,코스닥
219750,지티지웰니스,ST,코스닥
220100,퓨쳐켐,ST,코스닥
220180,핸디소프트,ST,코스닥
220260,켐트로스,ST,코스닥
221800,유투바이오,ST,코스닥
221840,하이즈항공,ST,코스닥
221980,케이디켐,ST,코스닥
222040,코스맥스엔비티,ST,코스닥
222080,씨아이에스,ST,코스닥
222110,팬젠,ST,코스닥
222160,NPX,ST,코스닥
222420,쎄노텍,ST,코스닥
222800,심텍,ST,코스닥
222810,세토피아,ST,코스닥
222980,한국맥널티,ST,코스닥
223250,드림씨아이에스,ST,코스닥
223310,커머스마이너,ST,코스닥
224060,더코디,ST,코스닥
224110,에이텍모빌리티,ST,코스닥
225190,삼양옵틱스,ST,코스닥
225220,제놀루션,ST,코스닥
225430,케이엠제약,ST,코스닥
225530,보광산업,ST,코스닥
225570,넥슨게임즈,ST,코스닥
225590,패션플랫폼,ST,코스닥
226330,신테카바이오,ST,코스닥
226340,본느,ST,코스닥
226360,KH 건설,ST,코스닥
226400,오스테오닉,ST,코스닥
226440,한송네오텍,ST,코스닥
226950,올릭스,ST,코스닥
227100,에이치앤비디자인,ST,코스닥
227610,아우딘퓨쳐스,ST,코스닥
227950,엔투텍,ST,코스닥
228340,동양파일,ST,코스닥
228670,레이,ST,코스닥
228760,지노믹트리,ST,코스닥
228850,레이언스,ST,코스닥
229000,젠큐릭스,ST,코스닥
230240,에치에프알,ST,코스닥
230360,에코마케팅,ST,코스닥
230980,비유테크놀러지,ST,코스닥
232140,와이아이케이,ST,코스닥
232680,라온테크,ST,코스닥
232830,시큐센,ST,코스닥
234100,폴라리스세원,ST,코스닥
234300,에스트래픽,ST,코스닥
234340,헥토파이낸셜,ST,코스닥
234690,녹십자웰빙,ST,코스닥
234920,자이글,ST,코스닥
235980,메드팩토,ST,코스닥
236200,슈프리마,ST,코스닥
236810,엔비티,ST,코스닥
237690,에스티팜,ST,코스닥
237750,피앤씨테크,ST,코스닥
237820,플레이디,ST,코스닥
237880,클리오,ST,코스닥
238090,앤디포스,ST,코스닥
238120,얼라인드,ST,코스닥
238200,비피도,ST,코스닥
238490,힘스,ST,코스닥
239340,줌인터넷,ST,코스닥
239610,에이치엘사이언스,ST,코스닥
239890,피엔에이치테크,ST,코스닥
240600,유진테크놀로지,ST,코스닥
240810,원익IPS,ST,코스닥
241520,DSC인베스트먼트,ST,코스닥
241690,유니테크노,ST,코스닥
241710,코스메카코리아,ST,코스닥
241770,메카로,ST,코스닥
241790,오션브릿지,ST,코스닥
241820,피씨엘,ST,코스닥
241840,에이스토리,ST,코스닥
242040,나무기술,ST,코스닥
243070,휴온스,ST,코스닥
243840,신흥에스이씨,ST,코스닥
244460,올리패스,ST,코스닥
245620,EDGC,ST,코스닥
246250,에스엘에스바이오,ST,코스닥
246690,TS인베스트먼트,ST,코스닥
246710,티앤알바이오팹,ST,코스닥
246720,아스타,ST,코스닥
246960,이노테라피,ST,코스닥
247540,에코프로비엠,ST,코스닥
247660,나노씨엠에스,ST,코스닥
250000,보라티알,ST,코스닥
250060,모비스,ST,코스닥
250930,예선테크,ST,코스닥
251120,바이오에프디엔씨,ST,코스닥
251370,와이엠티,ST,코스닥
251630,브이원텍,ST,코스닥
251970,펌텍코리아,ST,코스닥
252500,세화피앤씨,ST,코스닥
252990,샘씨엔에스,ST,코스닥
253450,스튜디오드래곤,ST,코스닥
253590,네오셈,ST,코스닥
253840,수젠텍,ST,코스닥
254120,자비스,ST,코스닥
254490,미래반도체,ST,코스닥
255220,SG,ST,코스닥
255440,야스,ST,코스닥
256150,한독크린텍,ST,코스닥
256630,포인트엔지니어링,ST,코스닥
256840,한국비엔씨,ST,코스닥
256940,케이피에스,ST,코스닥
257370,피엔티엠에스,ST,코스닥
257720,실리콘투,ST,코스닥
258610,케일럼,ST,코스닥
258790,소프트캠프,ST,코스닥
258830,세종메디칼,ST,코스닥
259630,엠플러스,ST,코스닥
260660,알리코제약,ST,코스닥
260930,씨티케이,ST,코스닥
260970,에스앤디,ST,코스닥
261200,덴티스,ST,코스닥
261780,차백신연구소,ST,코스닥
262260,에이프로,ST,코스닥
262840,아이퀘스트,ST,코스닥
263020,디케이앤디,ST,코스닥
263050,유틸렉스,ST,코스닥
263540,어스앤에어로스페이스,ST,코스닥
263600,덕우전자,ST,코스닥
263690,디알젬,ST,코스닥
263700,케어랩스,ST,코스닥
263720,디앤씨미디어,ST,코스닥
263750,펄어비스,ST,코스닥
263770,유에스티,ST,코스닥
263800,데이타솔루션,ST,코스닥
263810,상신전자,ST,코스닥
263860,지니언스,ST,코스닥
263920,휴엠앤씨,ST,코스닥
264450,유비쿼스,ST,코스닥
264660,씨앤지하이테크,ST,코스닥
264850,이랜시스,ST,코스닥
265520,AP시스템,ST,코스닥
265560,영화테크,ST,코스닥
265740,엔에프씨,ST,코스닥
267320,나인테크,ST,코스닥
267790,배럴,ST,코스닥
267980,매일유업,ST,코스닥
268600,셀리버리,ST,코스닥
269620,시스웍,ST,코스닥
270520,지오릿에너지,ST,코스닥
270660,에브리봇,ST,코스닥
270870,뉴트리,ST,코스닥
271830,팸텍,ST,코스닥
272110,케이엔제이,ST,코스닥
272290,이녹스첨단소재,ST,코스닥
273060,와이즈버즈,ST,코스닥
273640,와이엠텍,ST,코스닥
274090,켄코아에어로스페이스,ST,코스닥
274400,이노시뮬레이션,ST,코스닥
275630,에스에스알,ST,코스닥
276040,스코넥,ST,코스닥
276730,제주맥주,ST,코스닥
277070,린드먼아시아,ST,코스닥
277410,인산가,ST,코스닥
277810,레인보우로보틱스,ST,코스닥
277880,티에스아이,ST,코스닥
278280,천보,ST,코스닥
278650,HLB바이오스텝,ST,코스닥
279600,미디어젠,ST,코스닥
281740,레이크머티리얼즈,ST,코스닥
282720,금양그린파워,ST,코스닥
282880,코윈테크,ST,코스닥
284620,카이노스메드,ST,코스닥
285490,노바텍,ST,코스닥
285800,진영,ST,코스닥
286750,나노브릭,ST,코스닥
287410,제이시스메디칼,ST,코스닥
288330,브릿지바이오테라퓨틱스,ST,코스닥
288620,에스퓨얼셀,ST,코스닥
288980,모아데이타,ST,코스닥
289010,아이스크림에듀,ST,코스닥
289080,SV인베스트먼트,ST,코스닥
289220,자이언트스텝,ST,코스닥
290090,트윔,ST,코스닥
290120,DH오토리드,ST,코스닥
290270,휴네시온,ST,코스닥
290380,대유,ST,코스닥
290520,신도기연,ST,코스닥
290550,디케이티,ST,코스닥
290560,신시웨이,ST,코스닥
290650,엘앤씨바이오,ST,코스닥
290660,네오펙트,ST,코스닥
290670,대보마그네틱,ST,코스닥
290690,소룩스,ST,코스닥
290720,푸드나무,ST,코스닥
290740,액트로,ST,코스닥
291230,엔피,ST,코스닥
291650,압타머사이언스,ST,코스닥
291810,핀텔,ST,코스닥
293490,카카오게임즈,ST,코스닥
293580,나우IB,ST,코스닥
293780,압타바이오,ST,코스닥
294090,이오플로우,ST,코스닥
294140,레몬,ST,코스닥
294570,쿠콘,ST,코스닥
294630,서남,ST,코스닥
296640,이노룰스,ST,코스닥
297090,씨에스베어링,ST,코스닥
297570,알로이스,ST,코스닥
297890,HB솔루션,ST,코스닥
298060,에스씨엠생명과학,ST,코스닥
298380,에이비엘바이오,ST,코스닥
298540,더네이쳐홀딩스,ST,코스닥
298830,슈어소프트테크,ST,코스닥
299030,하나기술,ST,코스닥
299170,더블유에스아이,ST,코스닥
299660,셀리드,ST,코스닥
299900,위지윅스튜디오,ST,코스닥
299910,베스파,ST,코스닥
300080,플리토,ST,코스닥
300120,라온피플,ST,코스닥
301300,바이브컴퍼니,ST,코스닥
302430,이노메트리,ST,코스닥
302550,리메드,ST,코스닥
303030,지니틱스,ST,코스닥
303360,프로티아,ST,코스닥
303530,이노뎁,ST,코스닥
304100,솔트룩스,ST,코스닥
304360,에스바이오메딕스,ST,코스닥
304840,피플바이오,ST,코스닥
305090,마이크로디지탈,ST,코스닥
306040,에스제이그룹,ST,코스닥
306620,네온테크,ST,코스닥
307180,아이엘사이언스,ST,코스닥
307280,원바이오젠,ST,코스닥
307750,국전약품,ST,코스닥
307870,비투엔,ST,코스닥
307930,컴퍼니케이,ST,코스닥
308080,바이젠셀,ST,코스닥
308100,까스텔바작,ST,코스닥
309930,오하임앤컴퍼니,ST,코스닥
309960,LB인베스트먼트,ST,코스닥
310200,애니플러스,ST,코스닥
310210,보로노이,ST,코스닥
310870,디와이씨,ST,코스닥
311320,지오엘리먼트,ST,코스닥
311390,네오크레마,ST,코스닥
311690,CJ 바이오사이언스,ST,코스닥
312610,에이에프더블류,ST,코스닥
313760,윌링스,ST,코스닥
314130,지놈앤컴퍼니,ST,코스닥
314140,알피바이오,ST,코스닥
314930,바이오다인,ST,코스닥
315640,딥노이드,ST,코스닥
317120,라닉스,ST,코스닥
317240,TS트릴리온,ST,코스닥
317330,덕산테코피아,ST,코스닥
317530,캐리소프트,ST,코스닥
317690,퀀타매트릭스,ST,코스닥
317770,엑스페릭스,ST,코스닥
317830,에스피시스템스,ST,코스닥
317850,대모,ST,코스닥
317870,엔바이오니아,ST,코스닥
318000,KBG,ST,코스닥
318010,팜스빌,ST,코스닥
318020,포인트모바일,ST,코스닥
318160,셀바이오휴먼텍,ST,코스닥
318410,비비씨,ST,코스닥
319400,현대무벡스,ST,코스닥
319660,피에스케이,ST,코스닥
320000,윈텍,ST,코스닥
321260,프로이천,ST,코스닥
321370,센서뷰,ST,코스닥
321550,티움바이오,ST,코스닥
321820,와이더플래닛,ST,코스닥
322180,티라유텍,ST,코스닥
322310,오로스테크놀로지,ST,코스닥
322510,제이엘케이,ST,코스닥
322780,코퍼스코리아,ST,코스닥
323230,엠에프엠코리아,ST,코스닥
323280,태성,ST,코스닥
323990,박셀바이오,ST,코스닥
327260,RF머트리얼즈,ST,코스닥
328130,루닛,ST,코스닥
328380,솔트웨어,ST,코스닥
330350,위더스제약,ST,코스닥
330730,스톤브릿지벤처스,ST,코스닥
330860,네패스아크,ST,코스닥
331380,포커스에이치엔에스,ST,코스닥
331520,밸로프,ST,코스닥
331920,셀레믹스,ST,코스닥
332290,누보,ST,코스닥
332370,아이디피,ST,코스닥
332570,와이팜,ST,코스닥
333050,모코엠시스,ST,코스닥
333430,일승,ST,코스닥
333620,엔시스,ST,코스닥
334970,프레스티지바이오로직스,ST,코스닥
335810,프리시젼바이오,ST,코스닥
335870,윙스풋,ST,코스닥
335890,비올,ST,코스닥
336060,웨이버스,ST,코스닥
336570,원텍,ST,코스닥
337930,브랜드엑스코퍼레이션,ST,코스닥
338220,뷰노,ST,코스닥
338840,와이바이오로직스,ST,코스닥
339950,아이비김영,ST,코스닥
340360,다보링크,ST,코스닥
340440,세림B&G,ST,코스닥
340570,티앤엘,ST,코스닥
340810,씨유박스,ST,코스닥
340930,유일에너테크,ST,코스닥
344860,이노진,ST,코스닥
347000,센코,ST,코스닥
347700,라이프시맨틱스,ST,코스닥
347740,피엔케이피부임상연구센타,ST,코스닥
347770,핌스,ST,코스닥
347860,알체라,ST,코스닥
347890,엠투아이,ST,코스닥
348030,모비릭스,ST,코스닥
348080,큐라티스,ST,코스닥
348150,고바이오랩,ST,코스닥
348210,넥스틴,ST,코스닥
348340,뉴로메카,ST,코스닥
348350,위드텍,ST,코스닥
348370,엔켐,ST,코스닥
351320,에스에이티이엔지,ST,코스닥
351330,이삭엔지니어링,ST,코스닥
352090,스톰테크,ST,코스닥
352480,씨앤씨인터내셔널,ST,코스닥
352700,씨앤투스,ST,코스닥
352770,클리노믹스,ST,코스닥
352910,오비고,ST,코스닥
352940,인바이오,ST,코스닥
353190,휴럼,ST,코스닥
353590,오토앤,ST,코스닥
353810,이지바이오,ST,코스닥
354200,엔젠바이오,ST,코스닥
354320,알멕,ST,코스닥
355150,코스텍시스,ST,코스닥
355390,크라우드웍스,ST,코스닥
355690,에이텀,ST,코스닥
356680,엑스게이트,ST,코스닥
356860,티엘비,ST,코스닥
356890,싸이버원,ST,코스닥
357230,에이치피오,ST,코스닥
357550,석경에이티,ST,코스닥
357580,아모센스,ST,코스닥
357780,솔브레인,ST,코스닥
357880,비트나인,ST,코스닥
358570,지아이이노베이션,ST,코스닥
359090,씨엔알리서치,ST,코스닥
360070,탑머티리얼,ST,코스닥
360350,코셈,ST,코스닥
361390,제노코,ST,코스닥
361570,알비더블유,ST,코스닥
361670,삼영에스앤씨,ST,코스닥
362320,청담글로벌,ST,코스닥
362990,드림인사이트,ST,코스닥
363250,진시스템,ST,코스닥
363260,모비데이즈,ST,코스닥
365270,큐라클,ST,코스닥
365330,에스와이스틸텍,ST,코스닥
365340,성일하이텍,ST,코스닥
365590,하이딥,ST,코스닥
365900,브이씨,ST,코스닥
366030,공구우먼,ST,코스닥
367000,플래티어,ST,코스닥
368600,아이씨에이치,ST,코스닥
368770,파이버프로,ST,코스닥
368970,오에스피,ST,코스닥
369370,블리츠웨이,ST,코스닥
370090,퓨런티어,ST,코스닥
371950,풍원정밀,ST,코스닥
372170,윤성에프앤씨,ST,코스닥
372320,큐로셀,ST,코스닥
372800,아이티아이즈,ST,코스닥
373170,엠아이큐브솔루션,ST,코스닥
373200,하인크코리아,ST,코스닥
376180,피코그램,ST,코스닥
376190,LB루셈,ST,코스닥
376290,씨유테크,ST,코스닥
376300,디어유,ST,코스닥
376930,노을,ST,코스닥
376980,원티드랩,ST,코스닥
377030,맥스트,ST,코스닥
377220,프롬바이오,ST,코스닥
377330,이지트로닉스,ST,코스닥
377450,리파인,ST,코스닥
377460,위니아에이드,ST,코스닥
377480,마음AI,ST,코스닥
378340,필에너지,ST,코스닥
378800,샤페론,ST,코스닥
380540,옵티코어,ST,코스닥
382480,지아이텍,ST,코스닥
382800,지앤비에스 에코,ST,코스닥
382840,원준,ST,코스닥
382900,범한퓨얼셀,ST,코스닥
383310,에코프로에이치엔,ST,코스닥
383930,디티앤씨알오,ST,코스닥
384470,코어라인소프트,ST,코스닥
386580,한화플러스제2호스팩,ST,코스닥
388050,지투파워,ST,코스닥
388720,유일로보틱스,ST,코스닥
388790,라이콤,ST,코스닥
388800,유진스팩7호,ST,코스닥
388870,파로스아이바이오,ST,코스닥
389020,자람테크놀로지,ST,코스닥
389030,지니너스,ST,코스닥
389140,포바이포,ST,코스닥
389260,대명에너지,ST,코스닥
389470,인벤티지랩,ST,코스닥
389500,에스비비테크,ST,코스닥
391060,엔에이치스팩20호,ST,코스닥
391710,코닉오토메이션,ST,코스닥
393210,토마토시스템,ST,코스닥
393360,신한제8호스팩,ST,코스닥
393890,더블유씨피,ST,코스닥
394280,오픈엣지테크놀로지,ST,코스닥
396270,넥스트칩,ST,코스닥
396300,세아메카닉스,ST,코스닥
396470,워트,ST,코스닥
397030,에이프릴바이오,ST,코스닥
397880,교보11호스팩,ST,코스닥
399720,가온칩스,ST,코스닥
400840,하이제7호스팩,ST,코스닥
402030,코난테크놀로지,ST,코스닥
402490,그린리소스,ST,코스닥
403490,우듬지팜,ST,코스닥
403870,HPSP,ST,코스닥
405000,플라즈맵,ST,코스닥
405100,큐알티,ST,코스닥
405640,신한제9호스팩,ST,코스닥
405920,나라셀라,ST,코스닥
406760,하나금융21호스팩,ST,코스닥
406820,뷰티스킨,ST,코스닥
407400,꿈비,ST,코스닥
408900,스튜디오미르,ST,코스닥
408920,메쎄이상,ST,코스닥
411080,샌즈랩,ST,코스닥
412350,레이저쎌,ST,코스닥
412930,미래에셋비전스팩1호,ST,코스닥
413600,키움제6호스팩,ST,코스닥
413630,유진스팩8호,ST,코스닥
413640,비아이매트릭스,ST,코스닥
415380,스튜디오삼익,ST,코스닥
415580,상상인제3호스팩,ST,코스닥
416180,신성에스티,ST,코스닥
417010,나노팀,ST,코스닥
417180,핑거스토리,ST,코스닥
417200,LS머트리얼즈,ST,코스닥
417500,제이아이테크,ST,코스닥
417790,트루엔,ST,코스닥
417840,저스템,ST,코스닥
417860,오브젠,ST,코스닥
417970,모델솔루션,ST,코스닥
418170,하나금융22호스팩,ST,코스닥
418210,신한제10호스팩,ST,코스닥
418250,시큐레터,ST,코스닥
418420,라온텍,ST,코스닥
418470,밀리의서재,ST,코스닥
418550,제이오,ST,코스닥
418620,이에이트,ST,코스닥
419050,삼기이브이,ST,코스닥
419080,엔젯,ST,코스닥
419120,산돌,ST,코스닥
419270,신영스팩7호,ST,코스닥
419530,SAMG엔터,ST,코스닥
419540,비스토스,ST,코스닥
420770,기가비스,ST,코스닥
421800,교보12호스팩,ST,코스닥
422040,엔에이치스팩23호,ST,코스닥
424140,케이비제21호스팩,ST,코스닥
424760,벨로크,ST,코스닥
424960,스마트레이더시스템,ST,코스닥
424980,마이크로투나노,ST,코스닥
425040,티이엠씨,ST,코스닥
425290,삼성스팩6호,ST,코스닥
425420,티에프이,ST,코스닥
429270,시지트로닉스,ST,코스닥
430220,신영스팩8호,ST,코스닥
430230,하나금융24호스팩,ST,코스닥
430460,한화플러스제3호스팩,ST,코스닥
430690,한싹,ST,코스닥
430700,유안타제9호스팩,ST,코스닥
432430,와이랩,ST,코스닥
432470,케이엔에스,ST,코스닥
432720,퀄리타스반도체,ST,코스닥
433530,키움제7호스팩,ST,코스닥
434480,모니터랩,ST,코스닥
435380,유안타제10호스팩,ST,코스닥
435620,하나금융25호스팩,ST,코스닥
435870,에스케이증권제8호스팩,ST,코스닥
436530,케이비제22호스팩,ST,코스닥
436610,한국제11호스팩,ST,코스닥
437780,엔에이치스팩24호,ST,코스닥
438220,대신밸런스제13호스팩,ST,코스닥
438580,엔에이치스팩25호,ST,코스닥
438700,버넥트,ST,코스닥
439090,마녀공장,ST,코스닥
439250,삼성스팩7호,ST,코스닥
439410,엔에이치스팩26호,ST,코스닥
439580,블루엠텍,ST,코스닥
439730,IBKS제20호스팩,ST,코스닥
440110,파두,ST,코스닥
440290,HB인베스트먼트,ST,코스닥
440320,오픈놀,ST,코스닥
440790,교보13호스팩,ST,코스닥
440820,엔에이치스팩27호,ST,코스닥
441270,파인엠텍,ST,코스닥
442130,유진스팩9호,ST,코스닥
442310,대신밸런스제14호스팩,ST,코스닥
442770,IBKS제21호스팩,ST,코스닥
442900,미래에셋드림스팩1호,ST,코스닥
443250,레뷰코퍼레이션,ST,코스닥
443670,에스피소프트,ST,코스닥
444920,유안타제11호스팩,ST,코스닥
445090,에이직랜드,ST,코스닥
445180,퓨릿,ST,코스닥
445360,비엔케이제1호스팩,ST,코스닥
445680,큐리옥스바이오시스템즈,ST,코스닥
445970,신영스팩9호,ST,코스닥
446150,유안타제12호스팩,ST,코스닥
446190,미래에셋비전스팩2호,ST,코스닥
446540,메가터치,ST,코스닥
446750,하나26호스팩,ST,코스닥
446840,키움제8호스팩,ST,코스닥
448280,에코아이,ST,코스닥
448370,하나27호스팩,ST,코스닥
448710,코츠테크놀로지,ST,코스닥
448740,삼성스팩8호,ST,코스닥
448760,IBKS제22호스팩,ST,코스닥
448830,미래에셋비전스팩3호,ST,코스닥
449020,유안타제13호스팩,ST,코스닥
450050,하이제8호스팩,ST,코스닥
450520,인스웨이브시스템즈,ST,코스닥
450940,유안타제14호스팩,ST,코스닥
451220,아이엠티,ST,코스닥
451700,엔에이치스팩29호,ST,코스닥
451760,컨텍,ST,코스닥
452160,제이엔비,ST,코스닥
452190,한빛레이저,ST,코스닥
452280,한선엔지니어링,ST,코스닥
452300,캡스톤파트너스,ST,코스닥
452400,이닉스,ST,코스닥
452430,사피엔반도체,ST,코스닥
452670,상상인제4호스팩,ST,코스닥
452980,신한제11호스팩,ST,코스닥
453860,에이에스텍,ST,코스닥
454640,하나29호스팩,ST,코스닥
454750,하나28호스팩,ST,코스닥
455250,KB제25호스팩,ST,코스닥
455310,한화플러스제4호스팩,ST,코스닥
455910,에스케이증권제9호스팩,ST,코스닥
456440,DB금융스팩11호,ST,코스닥
456490,교보14호스팩,ST,코스닥
457390,대신밸런스제15호스팩,ST,코스닥
457550,우진엔텍,ST,코스닥
457630,대신밸런스제16호스팩,ST,코스닥
457940,에스케이증권제10호스팩,ST,코스닥
458320,KB제26호스팩,ST,코스닥
458610,한국제12호스팩,ST,코스닥
460930,현대힘스,ST,코스닥
462020,에이치엠씨제6호스팩,ST,코스닥
464440,한국제13호스팩,ST,코스닥
464680,KB제27호스팩,ST,코스닥
465320,교보15호스팩,ST,코스닥
466910,엔에이치스팩30호,ST,코스닥
467930,IBKS제23호스팩,ST,코스닥
468510,삼성스팩9호,ST,코스닥
468760,유진스팩10호,ST,코스닥
469480,IBKS제24호스팩,ST,코스닥
469880,하나30호스팩,ST,코스닥
471050,대신밸런스제17호스팩,ST,코스닥
472220,신영스팩10호,ST,코스닥
472230,에스케이증권제11호스팩,ST,코스닥
472850,폰드그룹,ST,코스닥
473050,유안타제15호스팩,ST,코스닥
950190,고스트스튜디오,DR,코스닥
950110,SBI핀테크솔루션즈,DR,코스닥
950170,JTC,DR,코스닥
950130,엑세스바이오,DR,코스닥
950140,잉글우드랩,DR,코스닥
950160,코오롱티슈진,DR,코스닥
950220,네오이뮨텍,DR,코스닥
950200,소마젠,DR,코스닥
900280,골든센츄리,FS,코스닥
900120,씨엑스아이,FS,코스닥
900250,크리스탈신소재,FS,코스닥
900070,글로벌에스엠,FS,코스닥
900100,애머릿지,FS,코스닥
